1965	1	1965.042	17.2	25.952307291389165	34.28511069715725	22.756922614558743	51.99413117348876	35.096353502356976
1965	2	1965.123	17.7	26.98656981748626	33.347077931275614	23.108585936158715	50.29442756897191	37.18328908539193
1965	3	1965.204	18.4	28.153577741660925	32.5599069371728	23.58356913093364	48.690668233451404	39.363814166845074
1965	4	1965.288	19.9	29.455724133593193	31.93127509894657	24.185602976102242	47.189997682359675	41.63560484490157
1965	5	1965.371	21.2	30.89132977467393	31.46844406603222	24.91982419118261	45.79962044430249	43.99630941240893
1965	6	1965.455	21.8	32.459783010784186	31.178301874612906	25.788357512572816	44.526789042964516	46.442747251779956
1965	7	1965.538	22.6	34.15889578454064	31.06784474667406	26.795077277716437	43.3786401407403	48.9718208303341
1965	8	1965.623	23.8	35.98425491508465	31.14327827692701	27.941149914461025	42.36223484345768	51.57929580444833
1965	9	1965.707	25.2	37.932716155224774	31.41068462990978	29.22797894918673	41.48466319585887	54.26081722276603
1965	10	1965.79	28.4	39.997393385304335	31.87549327881134	30.6560052505115	40.75306418999888	57.01138227231841
1965	11	1965.874	32.1	42.17255110655964	32.542389235958616	32.22315390946214	40.17436774064414	59.82523157117416
1965	12	1965.958	35.2	44.45000325584868	33.4157701490929	33.92917460779321	39.75544645081425	62.696448459334086
1966	1	1966.042	39.7	46.82197472816715	34.49836573212626	35.76859834416407	39.50274635531788	65.6182715614548
1966	2	1966.123	44.8	49.27922021741079	35.79315452340638	37.73871649648989	39.42283972719678	68.58389552236964
1966	3	1966.204	49.2	51.81264168177918	37.300315106286	39.83246033306402	39.521393742939836	71.58590042219974
1966	4	1966.288	53.3	54.412365733795156	39.02067035471267	42.044183192758204	39.8043944091987	74.61684171796712
1966	5	1966.371	57.9	57.068610940096754	40.95206330767574	44.36501323674265	40.276191493241605	77.66899249415
1966	6	1966.455	63.4	59.77128882724902	43.091420842406784	46.78711688729491	40.94131482259925	80.33060081859527
1966	7	1966.538	71.4	62.51051545042956	45.43445249160958	49.30046040315509	41.803787117824115	83.73951589459081
1966	8	1966.623	80.3	65.27636184993199	47.97393808358857	51.895577173635054	42.86645199230489	86.97501790295424
1966	9	1966.707	89.5	68.05932938406991	50.701452317455065	54.56184158233977	44.13141116258444	90.02471499104205
1966	10	1966.79	95.8	70.84996217030498	53.60714023025288	57.28886838886125	45.599633728939274	93.06542509563762
1966	11	1966.874	99.4	73.63948171560178	56.67844558533405	60.065860328861405	47.27040046210588	96.08305120354781
1966	12	1966.958	103.	76.41909793634252	59.90201241306321	62.882210039934094	49.14195858202367	99.0686305694913
1967	1	1967.042	106.2	79.18091843077057	63.26326103571315	65.7273222227853	51.21107418961605	102.01775319635577
1967	2	1967.123	111.6	81.91690652245768	66.74632166737221	68.59096255242206	53.47229667611215	104.92320488644766
1967	3	1967.204	116.5	84.62010792620084	70.33516067436182	71.46304644350342	55.91896384885798	107.77933471268258
1967	4	1967.288	119.8	87.28326454523435	74.01333087105375	74.33413043878994	58.542775734853294	110.58064138075098
1967	5	1967.371	123.9	89.90036738574501	77.76441819737438	77.19482841599965	61.333119435413174	113.32217071208946
1967	6	1967.455	129.4	92.46494788656959	81.57216375415675	80.036695647778	64.27830649991512	115.99803005489593
1967	7	1967.538	133.3	94.97192506700334	85.42045357777414	82.85113114293428	67.36524705676047	118.60441957116124
1967	8	1967.623	135.	97.41562241216808	89.29370275523029	85.63075136593798	70.5790959721726	121.13726797700204
1967	9	1967.707	134.9	99.73589124853012	93.17663150173627	88.3677685915934	73.90435575078911	123.59154271676444
1967	10	1967.79	134.5	101.85410864544812	97.05437017582967	91.05583973030753	77.3245302603894	125.96509615543106
1967	11	1967.874	137.6	104.36213796607522	100.91285744425981	93.68808192031334	80.8224503529124	128.25432185270083
1967	12	1967.958	142.5	106.53510996515966	104.73842705295215	96.25906305913583	84.38080130900106	130.4561197484272
1968	1	1968.042	145.3	108.59436333814268	108.5180093975534	98.76292343981717	87.98206562307159	132.56903357622537
1968	2	1968.124	145.7	110.57157192272913	112.23943043292076	101.02216459407477	91.60902204431976	134.59008836261432
1968	3	1968.206	148.2	112.46141740821018	115.89093187031546	103.3582885830487	95.2446377439773	136.517789760811
1968	4	1968.29	151.8	114.26123075153899	119.46129685479843	105.89299953444448	98.87289825734774	138.3511207954335
1968	5	1968.373	152.4	115.9691857863328	122.94049125556164	108.07783088315651	102.47775826133142	140.08839800125932
1968	6	1968.456	150.9	117.58335661090905	126.31831489984053	110.17522378493791	106.04489365353108	141.7272996173639
1968	7	1968.54	148.9	119.10163680383131	129.5863024915464	112.18502041056823	109.56031332443904	143.26850885060492
1968	8	1968.624	148.4	120.52342301007342	132.73585420016227	114.10206261238918	113.01101211853785	144.7114132661424
1968	9	1968.708	151.5	121.84777080226026	135.75941001386565	115.92417888929326	116.38560586946967	146.05445848354148
1968	10	1968.791	155.5	123.0737820768293	138.6498836666979	117.6491024981885	119.67264150031309	147.29798039903324
1968	11	1968.874	156.6	124.20170534410295	141.40055541608615	119.27484452283264	122.86270175157286	148.44255996844205
1968	12	1968.958	156.	125.23109836749845	144.00586186094722	120.79960799159882	125.94636735254163	149.4880850783429
1969	1	1969.042	155.7	126.16200286540325	146.45990248441518	122.22280698712623	128.91591486334414	150.43405186592477
1969	2	1969.123	155.1	126.99472635615658	148.75869359653325	123.54315944457436	131.76379727933988	151.28209527096465
1969	3	1969.204	152.9	127.72910106768079	150.89729175418472	124.76048974305802	134.4839345051573	152.03291558867403
1969	4	1969.288	150.7	128.3657906652417	152.8728624274325	125.87476644650638	137.07032188738947	152.6864013687887
1969	5	1969.371	150.4	128.90517365670283	154.68162350903077	126.88543845259957	139.51818530475714	153.24395488001792
1969	6	1969.455	150.1	129.34729573891607	156.32169988707176	127.79300734167747	141.8241416158584	153.70713461059225
1969	7	1969.538	149.9	129.69348017535	157.790396199965	128.59746221547675	143.98281686058056	154.07714040980304
1969	8	1969.623	150.7	129.94458311790868	159.08686659057858	129.29900747919987	145.9924547580177	154.3545684554385
1969	9	1969.707	149.2	130.1011179294955	160.20922289451232	129.89835072412995	147.850899544614	154.5410758484621
1969	10	1969.79	147.4	130.1641386242344	161.15760535397925	130.39545197233588	149.55430285471326	154.63859282475042
1969	11	1969.874	148.	130.1351018942426	161.93219076912223	130.79133972018	151.10298414149062	154.6486790044092
1969	12	1969.958	148.5	130.01516130440504	162.53168189974042	131.0870959670788	152.49542068584424	154.57259994183192
1970	1	1970.042	149.5	129.8049650085373	162.95817226819503	131.28351810495462	153.73013665442235	154.41208130458912
1970	2	1970.123	150.1	129.50634642848678	163.2129074807419	131.38116772220326	154.80817094809208	154.1691149650272
1970	3	1970.204	150.3	129.12080085342518	163.2956347285001	131.38180813161588	155.72875565759196	153.8454560996985
1970	4	1970.288	150.3	128.64960877327954	163.2098381388423	131.28667362848407	156.49223488934675	153.44277237397324
1970	5	1970.371	149.8	128.09397040248254	162.95760384949165	131.0966345694991	157.10042884740082	152.96284710648686
1970	6	1970.455	149.1	127.45602693642098	162.54016059904035	130.81321944671825	157.55416434308324	152.40759299049293
1970	7	1970.538	147.	126.73747963039283	161.96176633739182	130.4382008079919	157.85349433668003	151.77883114836493
1970	8	1970.623	143.	125.93967586517634	161.2253615072448	129.97308913816184	158.0017073277658	151.07843355277188
1970	9	1970.707	137.6	125.06452339833186	160.3335219973621	129.41887238263973	158.00074566068912	150.30822112700244
1970	10	1970.79	132.9	124.11417883085001	159.29109035489256	128.77793403925952	157.85149509658658	149.469901408937
1970	11	1970.874	126.5	123.09056802608205	158.10177969644795	128.05209442297198	157.55723952714985	148.56525122913368
1970	12	1970.958	119.	121.9954735191879	156.76929742020064	127.2428977402751	157.12099465375368	147.59620921595706
1971	1	1971.042	113.8	120.83063841911377	155.29893512383524	126.35217721873704	156.54498200191298	146.56467018266383
1971	2	1971.123	110.1	119.59852988142569	153.6950686545483	125.38231182853619	155.83201299747793	145.47200696258218
1971	3	1971.204	105.3	118.30124281663977	151.96229994791847	124.33536221150267	154.9860438355535	144.319868538559
1971	4	1971.288	100.4	116.94087213528981	150.10624905621108	123.21327532044843	154.01032580704418	143.10990389344101
1971	5	1971.371	96.5	115.51888730855474	148.13183740297768	122.01784994824621	152.90750577222087	141.84389383879846
1971	6	1971.455	94.5	114.0381836335976	146.04432621283183	120.75174116033824	151.68215513665612	140.52411170224892
1971	7	1971.538	92.7	112.50111410458673	143.84956690590047	119.41719047623259	150.3380728846911	139.151213806052
1971	8	1971.623	91.5	110.90999589400427	141.55290943989866	118.01643941543723	148.87858794830524	137.72664177354517
1971	9	1971.707	93.2	109.26672979066124	139.16006648326695	116.55107485303937	147.30804137965825	136.25183722806602
1971	10	1971.79	93.8	107.57393094237153	136.67704945627926	115.02420083219033	145.63078821214592	134.72824179295398
1971	11	1971.874	94.7	105.83439011180002	134.10953493795546	113.43831913899801	143.85079971885025	133.15832014018832
1971	12	1971.958	98.3	104.05064324578929	131.4635176415367	111.79590910956583	141.97221029741445	131.5423401635219
1972	1	1972.042	100.3	102.22502823148423	128.74510901432575	110.09895484137236	139.99979623854995	129.88140940521498
1972	2	1972.124	100.9	100.35988801187698	125.96015692133541	108.35041016868902	137.93800203566528	128.17671798923345
1972	3	1972.206	102.6	98.45842714807951	123.1148607591158	106.55317940980187	135.7909039857354	126.42945603954307
1972	4	1972.29	104.	96.5233952971859	120.21545864696367	104.70997598577436	133.56355647120998	124.64153597073923
1972	5	1972.373	103.3	94.55754211628971	117.26802648676042	102.82318492768391	131.26063351524041	122.81355633499727
1972	6	1972.456	99.9	92.56292479480024	114.27877916373133	100.89561129056277	128.88659780568284	120.9461865414794
1972	7	1972.54	96.6	90.54319994549344	111.25409483273187	98.93054488681649	126.44633855997998	119.04038924586443
1972	8	1972.624	92.9	88.50137700898422	108.20020288860904	96.93092780393307	123.94482148011703	117.09712710383127
1972	9	1972.708	88.2	86.440445908677	105.12332671168974	94.89951490942644	121.38680388937708	115.11768730163153
1972	10	1972.791	85.9	84.36282464926931	102.02999550716993	92.83893366172987	118.77707370111524	113.10295823421484
1972	11	1972.874	83.3	82.27194862627292	98.92659087362225	90.7529477219365	116.12086225319281	111.05343576021191
1972	12	1972.958	78.2	80.17141104217559	95.81928254151813	88.64475625851155	113.42319034070553	108.96993833052593
1973	1	1973.042	72.3	78.06449095744198	92.71486283715178	86.51755653068032	110.6887380169151	106.85328439606734
1973	2	1973.123	66.1	75.95419125349909	89.61988358004294	84.37367573982957	107.92304459901759	104.70420907324099
1973	3	1973.204	62.8	73.84367178575759	86.54077280938459	82.21749693928257	105.13135877951372	102.523415212841
1973	4	1973.288	60.8	71.7371410721241	83.48430092493433	80.05252866932271	102.3185897050307	100.31197088267933
1973	5	1973.371	57.9	69.63821692235797	80.45712905774792	77.88227947023336	99.49024091996095	98.07074766455631
1973	6	1973.455	55.6	67.5499598686031	77.46584622839862	75.70962849601266	96.65205838767714	95.80061714027222
1973	7	1973.538	53.4	65.47663282605922	74.51751254520549	73.5388624165211	93.80949395330948	93.50245089162738
1973	8	1973.623	51.4	63.42240436980028	71.61886196891595	71.37406877648672	90.96801220632139	91.17693151089199
1973	9	1973.707	49.	61.39113442112819	68.77695385179587	69.21891249713278	88.13358364225903	88.8227552354822
1973	10	1973.79	46.6	59.386572556085774	65.99903107890277	67.0770115031391	85.31172225968258	86.4435967388566
1973	11	1973.874	45.4	57.41363138259328	63.29195876561593	64.95318651943825	82.50844194476231	84.04073701769633
1973	12	1973.958	45.	55.4764853225614	60.66337257511692	62.85169759438621	79.72995799741122	81.61545706868537
